CustomerID,Recency,Tenure,Frequency,AOV,Monetary,Predicted_CLV
13721.0,35,0,1,524.14,524.14,552.72345
13722.0,131,151,3,791.8033333333333,2375.41,2585.5427
13723.0,216,0,1,199.85000000000002,199.85000000000002,196.53816
13725.0,49,258,8,247.57,1980.56,1879.3053
13726.0,38,61,2,539.8299999999999,1079.6599999999999,1281.4442
13727.0,28,4,2,166.74,333.48,255.81863
13728.0,36,273,6,169.35666666666665,1016.14,923.98083
13730.0,135,25,2,376.3,752.6,726.921
13731.0,218,27,2,305.295,610.59,560.835
13732.0,27,0,1,491.86,491.86,601.43884
13735.0,24,209,4,721.3100000000001,2885.2400000000002,2706.121
13736.0,4,255,2,365.95,731.9,764.05896
13737.0,199,0,1,339.59999999999997,339.59999999999997,344.76514
13739.0,17,0,1,216.9,216.9,220.23308
13740.0,240,0,1,350.75,350.75,460.02908
13741.0,71,145,3,222.81000000000003,668.4300000000001,555.1507
13742.0,16,303,12,260.91833333333335,3131.02,2796.7812
13743.0,2,256,7,191.65714285714284,1341.6,1475.756
13744.0,94,197,2,578.18,1156.36,1291.6079
13745.0,161,0,1,300.04,300.04,388.63757
13747.0,373,0,1,79.6,79.6,84.41284
13748.0,95,278,5,189.65,948.25,960.8107
13750.0,53,283,5,329.452,1647.26,1543.9252
13751.0,287,0,1,296.25,296.25,287.4043
13752.0,123,122,6,197.71333333333334,1186.28,1237.8248
13753.0,287,0,1,741.26,741.26,779.25653
13754.0,151,165,2,141.29999999999998,282.59999999999997,299.4273
13755.0,3,59,9,240.14999999999998,2161.35,2148.704
13756.0,1,365,14,370.68,5189.52,5255.243
13758.0,11,361,7,455.79285714285714,3190.55,3292.2131
13759.0,32,37,2,329.70500000000004,659.4100000000001,600.03503
13760.0,53,202,2,143.395,286.79,268.5782
13761.0,49,129,2,535.325,1070.65,1056.4526
13762.0,218,0,1,306.72,306.72,349.58115
13763.0,62,0,1,1714.96,1714.96,1672.2499
13764.0,70,266,3,507.25333333333333,1521.76,1442.8788
13767.0,1,371,37,465.41513513513513,17220.36,17200.498
13769.0,1,365,10,279.651,2796.51,2626.0767
13771.0,63,182,4,658.6125,2634.45,2608.8682
13772.0,33,205,3,377.3766666666667,1132.13,1096.586
13774.0,81,0,1,345.0,345.0,344.76514
13777.0,0,372,33,787.1866666666666,25977.16,26519.217
13778.0,102,0,1,178.7,178.7,188.70634
13780.0,6,163,2,180.005,360.01,415.6773
13781.0,250,0,1,127.84,127.84,134.35912
13782.0,12,315,6,152.0,912.0,862.8692
13784.0,9,322,11,223.89,2462.79,2744.133
13786.0,366,0,1,230.39999999999998,230.39999999999998,223.93776
13787.0,75,288,2,154.52,309.04,362.08
13790.0,3,0,1,348.8,348.8,584.82526
13791.0,127,40,2,758.0,1516.0,1699.7736
13792.0,65,221,2,97.775,195.55,203.55656
13798.0,0,370,57,651.8219298245614,37153.85,36502.14
13799.0,116,177,2,344.43,688.86,700.8823
13800.0,309,0,1,558.32,558.32,591.0222
13801.0,66,0,1,324.8,324.8,294.72305
13802.0,138,172,3,1533.14,4599.42,4107.3755
13803.0,254,0,1,277.07,277.07,273.67145
13804.0,30,259,7,376.5414285714286,2635.79,2500.9177
13805.0,51,76,2,462.3,924.6,1061.4556
13806.0,63,0,1,256.38,256.38,266.3915
13807.0,366,0,1,112.6,112.6,110.60174
13808.0,5,91,5,349.53200000000004,1747.66,1734.4633
13809.0,304,0,1,155.05,155.05,169.81544
13810.0,28,27,3,499.67,1499.01,1222.9467
13811.0,183,55,3,271.5,814.5,609.8775
13812.0,41,63,3,179.66666666666666,539.0,552.9803
13813.0,39,95,4,341.71500000000003,1366.8600000000001,1322.4872
13814.0,91,44,2,789.56,1579.12,1625.1593
13815.0,21,296,4,1006.84,4027.36,4186.867
13816.0,23,40,2,285.83500000000004,571.6700000000001,550.87006
13817.0,28,322,2,191.49,382.98,370.17218
13819.0,301,18,3,380.1166666666666,1140.35,1285.6251
13821.0,144,116,2,192.82,385.64,339.323
13822.0,5,34,2,316.0,632.0,653.55646
13823.0,18,72,2,478.83,957.66,937.6383
13824.0,32,277,5,339.788,1698.94,1734.4633
13826.0,175,0,1,189.5,189.5,196.53816
13827.0,57,85,3,137.35,412.05,363.9175
13828.0,21,0,1,209.49,209.49,288.95468
13831.0,15,353,6,367.16499999999996,2202.99,2057.9673
13832.0,18,0,1,52.199999999999996,52.199999999999996,52.055805
13833.0,158,0,1,384.8,384.8,357.4703
13835.0,24,190,4,208.6425,834.57,849.7405
13837.0,211,105,2,135.62,271.24,268.5782
13838.0,5,364,4,172.9325,691.73,663.3582
13841.0,252,0,1,85.0,85.0,84.41284
13842.0,58,308,9,376.18,3385.62,3595.5676
13844.0,10,0,1,361.62,361.62,350.75955
13845.0,64,0,1,312.98,312.98,289.7136
13846.0,24,335,3,288.35333333333335,865.0600000000001,824.4065
13848.0,91,273,3,418.3333333333333,1255.0,2738.8376
13849.0,51,119,2,768.975,1537.95,1640.2877
13850.0,128,0,1,1595.48,1595.48,1705.2732
13851.0,95,192,3,883.82,2651.46,2693.313
13853.0,56,0,1,1090.14,1090.14,1012.26245
13854.0,8,356,25,324.38079999999997,8109.5199999999995,7956.799
13856.0,168,34,3,129.5,388.5,510.15994
13858.0,56,0,1,216.17,216.17,220.23308
13859.0,325,0,1,201.16,201.16,198.04176
13860.0,0,85,5,249.18,1245.9,1184.3813
13862.0,17,314,8,276.17,2209.36,2210.3398
13863.0,247,0,1,305.78,305.78,313.1596
13865.0,57,231,4,125.39,501.56,453.31418
13866.0,73,0,1,145.67000000000002,145.67000000000002,139.2574
13867.0,30,186,3,338.43,1015.29,1091.9658
13868.0,6,31,2,1596.27,3192.54,2846.304
13869.0,122,233,4,776.2375,3104.95,3131.1816
13870.0,1,285,8,346.3675,2770.94,2832.0535
13871.0,22,286,13,492.5576923076923,6403.25,6228.121
13873.0,119,190,3,129.86666666666667,389.6,347.3571
13874.0,357,0,1,540.45,540.45,491.09515
13875.0,53,247,5,357.358,1786.79,1746.8086
13876.0,63,0,1,122.7,122.7,126.24879
13877.0,85,0,1,117.24,117.24,118.217834
13878.0,54,0,1,1281.53,1281.53,1153.1716
13880.0,20,345,13,247.67461538461538,3219.77,3303.66
13881.0,3,308,20,857.976,17159.52,17155.99
13882.0,2,61,5,238.22600000000003,1191.13,1245.563
13883.0,10,242,5,534.896,2674.48,2723.9834
13884.0,6,276,5,157.52,787.6,716.8302
13885.0,188,11,2,253.4,506.8,436.22485
13886.0,70,0,1,243.56,243.56,243.46474
13887.0,203,0,1,349.55,349.55,344.76514
13888.0,119,98,2,302.815,605.63,566.6549
13889.0,92,0,1,416.90000000000003,416.90000000000003,417.07455
13890.0,0,357,10,188.38100000000003,1883.8100000000002,1747.4198
13892.0,26,219,4,158.2425,632.97,752.06177
13893.0,297,0,1,821.1,821.1,806.7037
13894.0,23,286,3,188.20666666666668,564.62,625.1947
13895.0,27,136,4,648.2675,2593.07,2360.6484
13897.0,49,0,1,311.16,311.16,289.7136
13898.0,325,0,1,155.93,155.93,169.81544
13899.0,15,258,2,194.26,388.52,339.323
13900.0,182,79,3,246.98333333333335,740.95,740.53973
13901.0,71,246,5,573.4399999999999,2867.2,2963.7114
13904.0,36,257,2,166.32,332.64,390.9848
13908.0,79,196,4,592.3875,2369.55,2463.9673
13911.0,56,251,9,286.7677777777778,2580.91,2811.3625
13914.0,11,24,2,313.225,626.45,626.8147
13917.0,49,141,2,136.02,272.04,299.4273
13918.0,49,203,2,606.4200000000001,1212.8400000000001,1408.5674
13919.0,58,62,2,192.405,384.81,484.1701
13922.0,351,0,1,172.25,172.25,188.70634
13923.0,53,0,1,351.13,351.13,349.2129
13924.0,1,70,6,306.475,1838.8500000000001,1774.7667
13925.0,92,42,4,169.5625,678.25,645.8707
13926.0,22,0,1,223.85000000000002,223.85000000000002,222.87526
13927.0,74,0,1,348.99,348.99,372.21756
13928.0,10,122,4,116.1425,464.57,445.28317
13929.0,168,157,2,421.325,842.65,737.9344
13930.0,57,78,2,168.67,337.34,371.3669
13931.0,95,185,2,618.765,1237.53,1266.3013
13932.0,294,0,1,307.4,307.4,289.7136
13933.0,108,39,2,304.39500000000004,608.7900000000001,510.60663
13934.0,263,0,1,922.1,922.1,901.02576
13936.0,179,0,1,376.58,376.58,400.54266
13937.0,168,0,1,158.85,158.85,169.81544
13938.0,34,0,1,71.66,71.66,75.72902
13939.0,22,288,3,189.51666666666665,568.55,641.2052
13940.0,16,126,4,209.785,839.14,897.0674
13941.0,21,350,5,1022.592,5112.96,4840.1123
13946.0,78,188,3,187.18999999999997,561.5699999999999,633.96423
13947.0,64,0,1,90.6,90.6,90.62054
13948.0,360,0,1,102.0,102.0,106.36104
13949.0,2,91,6,404.55333333333334,2427.32,2673.2234
13950.0,10,235,4,186.265,745.06,701.2477
13951.0,175,118,3,224.8166666666667,674.45,686.69763
13952.0,217,20,2,1625.5355,3251.071,2862.0647
13953.0,6,345,7,502.23999999999995,3515.68,3742.0107
13954.0,1,69,2,219.96,439.92,387.02612
13955.0,153,151,2,161.48,322.96,305.13367
13956.0,4,266,5,205.28400000000002,1026.42,971.27966
13959.0,78,283,3,199.4,598.2,625.1947
13960.0,20,50,2,115.11,230.22,247.53864
13962.0,21,223,2,84.775,169.55,194.30235
13963.0,307,59,4,166.135,664.54,745.2825
13967.0,145,0,1,80.7,80.7,84.41284
13969.0,6,357,18,502.99666666666667,9053.94,8844.318
13971.0,18,266,8,344.7825,2758.26,2762.8257
13972.0,70,131,2,95.125,190.25,203.55656
13973.0,286,0,1,264.7,264.7,269.01416
13974.0,48,0,1,413.59000000000003,413.59000000000003,431.32443
13975.0,30,245,6,421.0466666666667,2526.28,2535.6804
13976.0,206,0,1,357.98,357.98,350.75955
13978.0,14,30,2,98.39500000000001,196.79000000000002,288.8519
13979.0,72,0,1,869.87,869.87,996.7542
13980.0,59,0,1,200.14,200.14,196.53816
13982.0,38,326,4,467.9525,1871.81,1839.8837
13983.0,29,337,12,216.9525,2603.43,2559.1956
13984.0,26,339,5,184.102,920.51,1118.7169
13985.0,3,260,15,470.67533333333336,7060.13,6830.0093
13986.0,16,0,1,320.46,320.46,408.6824
13988.0,19,234,6,691.3266666666667,4147.96,4843.7124
13989.0,65,173,2,633.04,1266.08,1439.0287
13990.0,212,0,1,311.3,311.3,289.7136
13991.0,11,131,6,142.66166666666666,855.97,985.2158
13992.0,29,0,1,76.8,76.8,84.41284
13993.0,42,287,9,385.1511111111111,3466.36,3156.5007
13994.0,3,144,6,385.5233333333333,2313.14,2188.1433
13995.0,14,230,5,278.738,1393.69,1465.1364
13999.0,9,351,12,325.1508333333333,3901.81,3789.136
14000.0,210,0,1,635.66,635.66,793.9098
14001.0,45,327,3,681.0266666666668,2043.0800000000002,1801.3198
14002.0,133,22,2,264.865,529.73,691.29803
14004.0,42,245,7,654.6628571428572,4582.64,4238.0093
14005.0,9,206,5,574.944,2874.72,3121.8657
14006.0,115,196,3,320.73,962.19,983.8448
14009.0,197,7,2,347.805,695.61,695.06244
14012.0,277,0,1,328.8,328.8,294.72305
14013.0,109,165,3,157.67333333333332,473.02,558.64795
14014.0,76,0,1,505.18,505.18,799.8188
14015.0,52,0,1,917.34,917.34,901.02576
14016.0,161,195,4,1085.3025,4341.21,4116.1455
14019.0,46,91,3,473.86999999999995,1421.61,1550.7118
14020.0,16,71,2,321.4,642.8,652.68
14021.0,154,101,3,210.63333333333333,631.9,508.04874
14022.0,224,0,1,440.0,440.0,483.42975
14023.0,6,242,2,292.035,584.07,608.8858
14024.0,121,2,2,163.85,327.7,255.81863
14027.0,60,0,1,104.82,104.82,107.02501
14029.0,62,80,2,233.83,467.66,399.59094
14030.0,17,348,8,295.01125,2360.09,2481.3083
14031.0,6,365,19,909.8347368421053,17286.86,16493.898
14032.0,1,364,11,270.5081818181818,2975.59,3109.11
14034.0,21,135,3,217.2733333333333,651.8199999999999,690.135
14035.0,28,268,5,285.604,1428.02,1416.1859
14036.0,284,0,1,626.65,626.65,595.2857
14037.0,175,188,2,73.60000000000001,147.20000000000002,185.61852
14038.0,77,128,3,520.1266666666667,1560.38,1504.5579
14039.0,32,0,1,152.2,152.2,169.81544
14040.0,40,290,12,301.24333333333334,3614.92,3531.2256
14041.0,265,0,1,141.41,141.41,139.2574
14044.0,26,283,4,163.205,652.82,651.67236
14045.0,108,264,4,414.9375,1659.75,1530.4355
14046.0,283,0,1,154.99,154.99,267.26904
14047.0,8,364,5,261.72200000000004,1308.6100000000001,1091.9757
14048.0,304,0,1,409.93,409.93,402.03497
14049.0,16,301,4,1420.43,5681.72,6138.838
14050.0,31,74,2,373.18,746.36,871.87756
14051.0,0,365,23,678.7126086956522,15610.390000000001,12531.792
14052.0,19,0,1,225.36,225.36,222.87526
14053.0,123,35,2,130.125,260.25,294.52905
14054.0,64,0,1,92.46,92.46,93.66707
14055.0,105,0,1,725.6400000000001,725.6400000000001,660.1737
14056.0,0,282,23,357.1586956521739,8214.65,8111.7007
14057.0,23,336,17,365.76235294117646,6217.96,6665.759
14059.0,266,0,1,183.6,183.6,188.70634
14060.0,4,368,19,323.18,6140.42,6667.09
14062.0,9,354,12,872.0708333333333,10464.85,11007.964
14064.0,28,245,5,270.748,1353.74,1416.9109
14066.0,266,0,1,152.55,152.55,169.81544
14067.0,63,32,2,187.35,374.7,466.2203
14068.0,319,0,1,265.85,265.85,269.01416
14071.0,3,261,8,179.8525,1438.82,1430.1078
14073.0,31,0,1,151.04,151.04,157.80696
14075.0,4,256,3,314.08666666666664,942.26,993.9926
14076.0,128,0,1,122.47,122.47,126.24879
14077.0,40,233,5,99.88399999999999,499.41999999999996,544.223
14078.0,101,271,6,174.89499999999998,1049.37,918.6896
14079.0,124,0,1,375.1,375.1,415.53336
14080.0,32,0,1,45.599999999999994,45.599999999999994,52.055805
14081.0,301,67,2,467.26,934.52,964.2612
14082.0,364,0,1,182.25,182.25,188.70634
14083.0,3,367,9,113.15888888888888,1018.43,1372.244
14085.0,1,366,18,247.14111111111112,4448.54,4784.4585
14087.0,2,0,1,194.42,194.42,250.08583
14088.0,9,312,13,3883.9853846153846,50491.81,50471.37
14089.0,56,0,1,161.0,161.0,169.81544
14090.0,324,0,1,76.32000000000001,76.32000000000001,75.72902
14092.0,7,350,14,291.2078571428571,4076.91,4258.798
14093.0,11,0,1,442.85,442.85,535.6857
14096.0,3,97,17,3833.2229411764706,65164.79,64480.42
14098.0,36,0,1,147.35,147.35,139.2574
14099.0,15,338,11,282.1972727272727,3104.17,3233.7312
14100.0,137,0,1,194.9,194.9,196.53816
14101.0,73,252,6,996.1316666666667,5976.79,9631.89
14102.0,4,39,5,272.056,1360.28,1377.2258
14104.0,154,11,2,108.10499999999999,216.20999999999998,221.40984
14105.0,238,0,1,1266.23,1266.23,1296.4435
14107.0,51,312,7,386.17571428571426,2703.23,2595.9148
14108.0,30,70,2,298.955,597.91,630.32526
14109.0,72,0,1,144.2,144.2,139.2574
14110.0,3,263,12,473.5958333333333,5683.15,5439.0674
14111.0,13,227,4,173.2125,692.85,759.00696
14112.0,22,253,7,416.45,2915.15,2913.0593
14113.0,3,351,4,460.105,1840.42,1682.699
14114.0,273,56,2,193.265,386.53,339.323
14116.0,19,101,5,276.548,1382.74,1410.507
14117.0,143,0,1,90.0,90.0,90.62054
14121.0,3,56,4,695.0375,2780.15,3000.0981
14124.0,83,0,1,419.58000000000004,419.58000000000004,504.07346
14125.0,10,67,3,913.4766666666666,2740.43,2969.256
14126.0,7,2,3,235.3766666666667,706.1300000000001,691.01447
14127.0,122,187,3,236.57000000000002,709.71,645.3025
14128.0,60,195,2,318.75,637.5,691.85657
14129.0,1,259,5,224.77200000000002,1123.8600000000001,1065.2054
14130.0,318,0,1,483.86,483.86,502.4435
14132.0,1,181,11,326.00272727272727,3586.0299999999997,3334.1199
14133.0,129,186,3,201.88,605.64,612.2178
14135.0,1,371,15,312.68733333333336,4690.31,4695.7676
14138.0,1,62,2,491.19000000000005,982.3800000000001,968.9786
14139.0,45,0,1,415.82,415.82,581.1953
14140.0,3,27,2,467.525,935.05,1011.58685
14141.0,2,102,4,228.7825,915.13,883.51294
14142.0,372,0,1,311.81,311.81,364.7551
14143.0,133,0,1,115.8,115.8,118.217834
14145.0,46,170,4,935.55,3742.2,3523.6897
14146.0,8,348,5,838.2,4191.0,4324.7803
14147.0,77,207,2,241.7,483.4,419.11798
14148.0,233,0,1,157.2,157.2,169.81544
14149.0,220,0,1,446.62,446.62,475.35968
14150.0,35,324,2,329.32,658.64,662.1965
14152.0,74,158,2,310.645,621.29,733.9979
14154.0,238,0,2,672.81,1345.62,1153.5458
14155.0,265,0,1,118.75,118.75,118.217834
14156.0,9,361,55,2134.175090909091,117379.63,117191.0
14157.0,19,265,2,216.44,432.88,442.3667
14158.0,39,0,1,507.66,507.66,685.0905
14159.0,19,343,11,426.6372727272728,4693.01,5139.71
14161.0,215,153,3,370.17333333333335,1110.52,1047.133
14162.0,173,118,2,144.68,289.36,268.5782
14163.0,86,151,4,611.4775,2445.91,2272.6636
14164.0,70,10,2,815.885,1631.77,1740.664
14165.0,275,0,1,122.53999999999999,122.53999999999999,126.24879
14167.0,38,291,4,143.71,574.84,484.90253
14171.0,97,0,1,363.79,363.79,350.75955
14173.0,10,208,4,112.71,450.84,437.66708
14174.0,32,0,1,134.46,134.46,139.2574
14175.0,59,269,3,1074.1000000000001,3222.3,3073.0115
14176.0,296,70,4,144.22500000000002,576.9000000000001,484.90253
14177.0,85,93,4,139.8525,559.41,484.90253
14178.0,8,173,7,231.5614285714286,1620.93,1698.5688
14179.0,40,11,2,359.89,719.78,666.73285
14180.0,10,361,25,189.94080000000002,4748.52,2737.855
14184.0,66,0,1,452.89,452.89,463.4058
14185.0,330,0,1,197.65,197.65,196.53816
14188.0,30,279,6,342.3933333333334,2054.36,2104.2393
14189.0,1,366,15,310.272,4654.08,4695.7676
14191.0,1,218,13,360.36615384615385,4684.76,5007.384
14193.0,67,201,2,426.695,853.39,846.9126
14194.0,4,303,21,540.4533333333334,11349.52,11513.902
14195.0,201,50,2,506.0,1012.0,1039.5126
14196.0,106,0,1,335.52,335.52,294.72305
14198.0,17,221,4,175.35,701.4,714.2305
14199.0,217,0,1,185.39999999999998,185.39999999999998,193.39775
14201.0,59,299,7,106.77714285714286,747.44,827.43225
14204.0,1,0,1,161.03,161.03,169.81544
14205.0,16,247,2,233.35,466.7,399.59094
14206.0,238,0,1,328.15999999999997,328.15999999999997,354.5906
14208.0,94,0,1,151.74,151.74,169.81544
14209.0,10,321,6,345.57166666666666,2073.43,2039.1512
14210.0,105,265,6,317.64000000000004,1905.8400000000001,1869.3607
14211.0,52,241,9,249.0111111111111,2241.1,2181.2173
14212.0,89,0,1,1070.48,1070.48,1230.876
14214.0,30,246,5,200.876,1004.38,1141.848
14215.0,11,356,6,298.2866666666667,1789.72,1780.823
14216.0,2,34,4,459.825,1839.3,1618.0237
14217.0,1,364,17,117.94,2004.98,1975.4008
14218.0,42,0,1,169.48000000000002,169.48000000000002,169.81544
14219.0,3,0,1,89.94,89.94,90.62054
14220.0,246,110,2,316.2,632.4,566.6549
14221.0,41,296,9,381.4222222222222,3432.8,3599.7952
14222.0,176,0,1,683.17,683.17,734.7515
14223.0,91,171,3,330.37666666666667,991.13,967.3631
14224.0,109,209,4,262.53,1050.12,1067.7686
14226.0,28,240,5,446.438,2232.19,2124.8389
14227.0,25,258,10,335.096,3350.96,3235.1187
14229.0,51,281,3,515.7333333333333,1547.2,1409.967
14231.0,183,104,3,308.57,925.71,894.90247
14232.0,42,221,5,409.61400000000003,2048.07,2042.7396
14233.0,48,268,4,365.68,1462.72,1451.4967
14234.0,21,35,4,193.865,775.46,828.73364
14235.0,74,185,5,628.972,3144.86,3053.113
14236.0,80,291,2,245.43,490.86,501.7668
14237.0,372,0,1,161.0,161.0,169.81544
14238.0,325,0,1,146.85,146.85,139.2574
14239.0,42,272,11,216.4409090909091,2380.85,2303.5955
14240.0,29,195,2,445.17,890.34,881.433
14241.0,183,0,1,213.70000000000002,213.70000000000002,220.23308
14242.0,234,91,2,140.275,280.55,268.5782
14243.0,8,357,10,258.877,2588.77,2286.9045
14245.0,219,43,2,846.725,1693.45,1633.9088
14246.0,110,135,3,491.3533333333333,1474.06,1393.9283
14247.0,277,0,1,136.76999999999998,136.76999999999998,139.2574
14248.0,317,0,1,302.58,302.58,289.7136
14250.0,6,82,3,634.6833333333333,1904.05,1800.6605
14251.0,1,55,5,575.94,2879.7000000000003,2992.1997
14256.0,259,104,2,484.53000000000003,969.0600000000001,937.6383
14257.0,63,254,5,619.9440000000001,3099.7200000000003,3107.5747
14258.0,8,328,9,1407.7755555555555,12669.98,12613.022
14259.0,141,0,1,120.0,120.0,118.217834
14261.0,50,27,2,581.725,1163.45,1118.276
14262.0,7,232,8,327.27875,2618.23,2636.4968
14264.0,154,90,2,166.985,333.97,305.13367
14265.0,108,39,2,265.09,530.18,529.50525
14267.0,162,97,3,505.41333333333336,1516.24,1363.1533
14270.0,331,0,1,492.65000000000003,492.65000000000003,466.1763
14271.0,225,0,1,112.32,112.32,107.02501
14272.0,73,180,2,218.98,437.96,537.8711
14273.0,50,190,4,139.9925,559.97,577.19324
14276.0,98,191,3,373.24666666666667,1119.74,1172.1084
14277.0,14,197,3,1405.3999999999999,4216.2,3874.7393
14280.0,196,0,1,134.04,134.04,139.2574
14282.0,2,364,15,248.62266666666667,3729.34,3893.8018
14284.0,30,55,2,297.625,595.25,508.29733
14285.0,20,155,4,477.5025,1910.01,1761.0681
14286.0,23,219,3,1542.9166666666667,4628.75,6065.439
14287.0,7,190,3,58.876666666666665,176.63,284.6915
14288.0,212,0,1,426.6,426.6,417.07455
14289.0,8,280,6,151.87666666666667,911.26,793.8862
14290.0,10,350,5,462.93,2314.65,2103.8367
14291.0,1,273,11,353.02272727272725,3883.25,3893.4934
14292.0,7,275,9,541.3255555555556,4871.93,5105.7617
14293.0,2,365,4,261.64,1046.56,1139.5818
14295.0,39,0,1,166.20000000000002,166.20000000000002,169.81544
14297.0,17,257,4,326.3325,1305.33,1322.8198
14298.0,7,352,44,1171.075,51527.3,56993.04
14299.0,7,357,9,440.6244444444444,3965.62,3916.2136
14300.0,18,0,1,43.2,43.2,52.055805
14301.0,116,0,1,640.14,640.14,722.46844
14304.0,222,0,1,383.45,383.45,357.4703
14305.0,70,64,3,619.6533333333333,1858.96,1818.4851
14306.0,50,34,2,1046.66,2093.32,1947.6792
14307.0,88,284,6,499.28666666666663,2995.72,3100.837
14309.0,7,350,9,261.39222222222224,2352.53,2535.358
14311.0,242,0,1,310.26,310.26,289.7136
14312.0,46,290,6,268.5983333333333,1611.59,1597.5314
14314.0,106,0,1,120.0,120.0,182.57762
14315.0,44,221,6,413.5216666666667,2481.13,2439.364
14317.0,64,0,1,508.58000000000004,508.58000000000004,507.16083
14320.0,206,126,2,238.895,477.79,495.96524
14321.0,10,322,5,306.15,1530.75,1766.6432
14323.0,114,123,2,302.53000000000003,605.0600000000001,640.71277
14326.0,241,0,1,183.85,183.85,188.70634
14327.0,162,0,1,311.65,311.65,289.7136
14329.0,16,312,7,716.4057142857143,5014.84,4941.0654
14331.0,123,10,2,231.32999999999998,462.65999999999997,454.5555
14332.0,22,125,3,288.77,866.31,836.0372
14333.0,67,0,1,415.2,415.2,379.43088
14334.0,16,341,8,319.02625,2552.21,2648.1323
14335.0,15,80,2,234.13,468.26,521.50385
14336.0,16,259,4,403.7275,1614.91,1720.017
14338.0,160,35,2,294.11,588.22,580.40845
14339.0,242,0,1,309.52,309.52,289.7136
14340.0,218,0,1,134.7,134.7,139.2574
14341.0,44,273,8,272.785,2182.28,2244.8506
14342.0,20,188,4,167.14000000000001,668.5600000000001,672.9539
14344.0,126,241,8,111.24125000000001,889.9300000000001,980.2208
14345.0,38,0,1,108.97999999999999,108.97999999999999,107.02501
14346.0,120,176,2,510.79,1021.58,968.9786
14348.0,259,0,1,409.57,409.57,379.43088
14349.0,9,0,1,133.5,133.5,139.2574
14350.0,273,0,1,282.93,282.93,282.40088
14351.0,164,0,1,51.0,51.0,52.055805
14352.0,156,116,4,269.74,1078.96,1058.469
14353.0,214,0,1,90.6,90.6,90.62054
14354.0,5,24,2,81.81,163.62,219.33168
14355.0,365,0,1,174.4,174.4,188.70634
14356.0,79,1,2,350.615,701.23,620.80273
14357.0,42,0,1,225.77,225.77,222.87526
14359.0,18,68,3,304.06,912.18,874.85706
14360.0,31,62,4,532.0575,2128.23,2147.6782
14362.0,21,0,1,161.2,161.2,169.81544
14364.0,108,102,8,464.66875,3717.35,3958.5522
14367.0,7,267,16,578.845,9261.52,8152.483
14368.0,319,0,1,155.0,155.0,169.81544
14371.0,294,0,1,100.5,100.5,93.66707
14373.0,357,0,1,76.55,76.55,84.41284
14375.0,184,0,1,257.68,257.68,266.3915
14377.0,190,70,2,308.525,617.05,541.45575
14379.0,43,251,2,174.05,348.1,415.6773
14381.0,51,0,1,202.68,202.68,208.80504
14382.0,25,0,1,626.0699999999999,626.0699999999999,765.4379
14383.0,37,125,3,415.8966666666667,1247.69,1309.2787
14385.0,8,14,3,67.37,202.11,226.57716
14386.0,296,0,1,142.4,142.4,139.2574
14387.0,32,76,3,590.1866666666666,1770.56,1656.5151
14388.0,9,362,8,401.605,3212.84,3139.8862
14389.0,64,125,2,521.73,1043.46,1081.7036
14390.0,9,362,9,516.98,4652.82,4779.6567
14393.0,217,0,1,67.95,67.95,69.66515
14395.0,1,369,9,389.74555555555554,3507.71,3622.4937
14396.0,64,306,2,243.995,487.99,449.9671
14397.0,2,210,19,137.52421052631578,2612.96,3156.2617
14400.0,148,0,1,574.7,574.7,646.75134
14401.0,3,355,13,311.6523076923077,4051.48,4672.86
14403.0,129,116,4,368.9525,1475.81,1346.4705
14404.0,33,335,6,245.72,1474.32,1449.4493
14406.0,118,0,1,156.75,156.75,169.81544
14407.0,106,169,6,359.62166666666667,2157.73,2099.8552
14408.0,10,253,7,372.3614285714286,2606.53,2434.2551
14409.0,70,297,6,343.24166666666673,2059.4500000000003,2073.779
14410.0,91,213,9,122.78555555555555,1105.07,1061.3895
14411.0,310,0,1,1063.0,1063.0,915.71857
14412.0,42,30,2,385.015,770.03,830.6682
14413.0,361,0,1,122.7,122.7,126.24879
14414.0,91,267,7,213.8542857142857,1496.98,1740.1575
14415.0,0,359,13,453.86769230769227,5900.28,6483.4097
14416.0,21,20,2,245.11,490.22,490.14548
14418.0,3,104,3,645.75,1937.25,1988.6932
14419.0,10,354,6,176.34333333333333,1058.06,992.4574
14420.0,98,0,1,387.52,387.52,400.54266
14421.0,56,154,2,406.555,813.11,789.2235
14422.0,0,266,6,710.6066666666667,4263.64,4349.398
14423.0,217,0,1,265.2,265.2,269.01416
14424.0,17,0,1,322.08,322.08,289.7136
14426.0,23,289,10,448.16700000000003,4481.67,4393.5996
14427.0,49,13,2,181.67000000000002,363.34000000000003,349.0539
14428.0,6,317,5,248.96599999999998,1244.83,1147.2847
14431.0,302,0,1,470.36,470.36,466.1763
14432.0,9,79,6,375.91833333333335,2255.51,2226.6462
14434.0,21,50,6,228.79999999999998,1372.8,1156.9873
14436.0,98,0,1,89.06,89.06,87.17607
14437.0,365,0,1,63.0,63.0,57.580425
14438.0,305,0,1,131.9,131.9,139.2574
14439.0,319,0,1,2661.24,2661.24,2718.3394
14440.0,7,357,5,471.53600000000006,2357.6800000000003,2039.5424
14441.0,0,254,4,428.2225,1712.89,1497.7798
14442.0,204,112,2,794.91,1589.82,1454.7234
14443.0,53,314,4,355.05,1420.2,1434.0505
14446.0,0,245,4,259.895,1039.58,1130.5381
14447.0,18,261,5,232.64600000000002,1163.23,1146.9174
14448.0,8,354,2,187.675,375.35,339.323
